DATA_REF_SYNTAX,MODEL_ID,RCM_VERSION_ID,FREQUENCY,VAR_NAME,VERSION_NO,PANELS
CORDEX.output.EUR-11.KNMI.NCC-NorESM1-M.historical.r1i1p1,KNMI-RACMO22E,v1,day,tasmax,v20190415,MED,WCE,NEU
CORDEX.output.EUR-11.KNMI.NCC-NorESM1-M.rcp26.r1i1p1,KNMI-RACMO22E,v1,day,tasmax,v20200515,MED,WCE,NEU
CORDEX.output.EUR-11.KNMI.NCC-NorESM1-M.rcp85.r1i1p1,KNMI-RACMO22E,v1,day,tasmax,v20190412,MED,WCE,NEU
CORDEX.output.EUR-11.MOHC.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1,MOHC-HadREM3-GA7-05,v2,day,tasmax,v20201111,MED,WCE,NEU
CORDEX.output.EUR-11.MOHC.ICHEC-EC-EARTH.historical.r12i1p1,MOHC-HadREM3-GA7-05,v1,day,tasmax,v20200330,MED,WCE,NEU
CORDEX.output.EUR-11.MOHC.ICHEC-EC-EARTH.rcp26.r12i1p1,MOHC-HadREM3-GA7-05,v1,day,tasmax,v20201111,MED,WCE,NEU
CORDEX.output.EUR-11.MOHC.ICHEC-EC-EARTH.rcp85.r12i1p1,MOHC-HadREM3-GA7-05,v1,day,tasmax,v20200706,MED,WCE,NEU
CORDEX.output.EUR-11.MOHC.MOHC-HadGEM2-ES.historical.r1i1p1,MOHC-HadREM3-GA7-05,v1,day,tasmax,v20200330,MED,WCE,NEU
CORDEX.output.EUR-11.MOHC.MOHC-HadGEM2-ES.rcp26.r1i1p1,MOHC-HadREM3-GA7-05,v1,day,tasmax,v20201111,MED,WCE,NEU
CORDEX.output.EUR-11.MOHC.MOHC-HadGEM2-ES.rcp85.r1i1p1,MOHC-HadREM3-GA7-05,v1,day,tasmax,v20200330,MED,WCE,NEU
CORDEX.output.EUR-11.MOHC.MPI-M-MPI-ESM-LR.historical.r1i1p1,MOHC-HadREM3-GA7-05,v1,day,tasmax,v20200330,MED,WCE,NEU
CORDEX.output.EUR-11.MOHC.MPI-M-MPI-ESM-LR.rcp85.r1i1p1,MOHC-HadREM3-GA7-05,v1,day,tasmax,v20200706,MED,WCE,NEU
CORDEX.output.EUR-11.MOHC.NCC-NorESM1-M.historical.r1i1p1,MOHC-HadREM3-GA7-05,v1,day,tasmax,v20200706,MED,WCE,NEU
CORDEX.output.EUR-11.MOHC.NCC-NorESM1-M.rcp85.r1i1p1,MOHC-HadREM3-GA7-05,v1,day,tasmax,v20201111,MED,WCE,NEU
CORDEX.output.EUR-11.MPI-CSC.MPI-M-MPI-ESM-LR.historical.r1i1p1,MPI-CSC-REMO2009,v1,day,tasmax,v20160419,MED,WCE,NEU
CORDEX.output.EUR-11.MPI-CSC.MPI-M-MPI-ESM-LR.rcp26.r1i1p1,MPI-CSC-REMO2009,v1,day,tasmax,v20160525,MED,WCE,NEU
CORDEX.output.EUR-11.MPI-CSC.MPI-M-MPI-ESM-LR.rcp85.r1i1p1,MPI-CSC-REMO2009,v1,day,tasmax,v20160525,MED,WCE,NEU
CORDEX.output.EUR-11.SMHI.CNRM-CERFACS-CNRM-CM5.historical.r1i1p1,SMHI-RCA4,v1,day,tasmax,v20131026,MED,WCE,NEU
CORDEX.output.EUR-11.SMHI.CNRM-CERFACS-CNRM-CM5.rcp85.r1i1p1,SMHI-RCA4,v1,day,tasmax,v20131026,MED,WCE,NEU
CORDEX.output.EUR-11.SMHI.ICHEC-EC-EARTH.historical.r12i1p1,SMHI-RCA4,v1,day,tasmax,v20131026,MED,WCE,NEU
CORDEX.output.EUR-11.SMHI.ICHEC-EC-EARTH.rcp85.r12i1p1,SMHI-RCA4,v1,day,tasmax,v20131026,MED,WCE,NEU
CORDEX.output.EUR-11.SMHI.IPSL-IPSL-CM5A-MR.historical.r1i1p1,SMHI-RCA4,v1,day,tasmax,v20131026,MED,WCE,NEU
CORDEX.output.EUR-11.SMHI.IPSL-IPSL-CM5A-MR.rcp85.r1i1p1,SMHI-RCA4,v1,day,tasmax,v20131026,MED,WCE,NEU
CORDEX.output.EUR-11.SMHI.MOHC-HadGEM2-ES.historical.r1i1p1,SMHI-RCA4,v1,day,tasmax,v20131026,MED,WCE,NEU
CORDEX.output.EUR-11.SMHI.MOHC-HadGEM2-ES.rcp26.r1i1p1,SMHI-RCA4,v1,day,tasmax,v20170504,MED,WCE,NEU
CORDEX.output.EUR-11.SMHI.MOHC-HadGEM2-ES.rcp85.r1i1p1,SMHI-RCA4,v1,day,tasmax,v20131026,MED,WCE,NEU
CORDEX.output.EUR-11.SMHI.MPI-M-MPI-ESM-LR.historical.r1i1p1,SMHI-RCA4,v1a,day,tasmax,v20160803,MED,WCE,NEU
CORDEX.output.EUR-11.SMHI.MPI-M-MPI-ESM-LR.historical.r2i1p1,SMHI-RCA4,v1,day,tasmax,v20191116,MED,WCE,NEU
CORDEX.output.EUR-11.SMHI.MPI-M-MPI-ESM-LR.rcp26.r1i1p1,SMHI-RCA4,v1a,day,tasmax,v20170504,MED,WCE,NEU
CORDEX.output.EUR-11.SMHI.MPI-M-MPI-ESM-LR.rcp85.r1i1p1,SMHI-RCA4,v1a,day,tasmax,v20160803,MED,WCE,NEU
CORDEX.output.EUR-11.SMHI.MPI-M-MPI-ESM-LR.rcp85.r2i1p1,SMHI-RCA4,v1,day,tasmax,v20191116,MED,WCE,NEU
CORDEX.output.EUR-11.SMHI.NCC-NorESM1-M.historical.r1i1p1,SMHI-RCA4,v1,day,tasmax,v20180820,MED,WCE,NEU
CORDEX.output.EUR-11.SMHI.NCC-NorESM1-M.rcp26.r1i1p1,SMHI-RCA4,v1,day,tasmax,v20190115,MED,WCE,NEU
CORDEX.output.EUR-11.SMHI.NCC-NorESM1-M.rcp85.r1i1p1,SMHI-RCA4,v1,day,tasmax,v20180820,MED,WCE,NEU
